mode,question_id,evidence_id,score
hybrid_rag,Q20,chunk:GSE111619_family.soft:22:259d8e7436e6,0.0144927536
hybrid_rag,Q20,chunk:GSE111619_HTSeq_counts.txt:108:0222e68a7445,0.0142857143
hybrid_rag,Q20,chunk:GSE111619_family.soft:30:1c156c11568c,0.0142857143
graph_enhanced_rag,Q20,chunk:GSE111619_HTSeq_counts.txt:0:41d025abdeaa,0.0163934426
graph_enhanced_rag,Q20,graph:64a58e48cd6e3d03,0.0163934426
graph_enhanced_rag,Q20,chunk:GSE111619_series_matrix.txt:8:a580f6b5c68c,0.0161290323
graph_enhanced_rag,Q20,graph:6738d3fa66490dbc,0.0161290323
graph_enhanced_rag,Q20,chunk:GSE111619_HTSeq_counts.txt:100:23364a304d84,0.0158730159
graph_enhanced_rag,Q20,graph:0d7cd911b092ed97,0.0158730159
graph_enhanced_rag,Q20,chunk:GSE111619_series_matrix.txt:26:683a178072a1,0.015625
graph_enhanced_rag,Q20,graph:94fb1e3838c7184c,0.015625
graph_enhanced_rag,Q20,chunk:GSE111619_HTSeq_counts.txt:101:974f8ca28a15,0.0153846154
graph_enhanced_rag,Q20,graph:efe7f9847bbd3ebe,0.0153846154
graph_enhanced_rag,Q20,chunk:GSE111619_family.soft:7:e44acfaf8b21,0.0151515152
graph_enhanced_rag,Q20,graph:bc1394d09b3e630c,0.0151515152
graph_enhanced_rag,Q20,chunk:GSE111619_HTSeq_counts.txt:102:831020591730,0.0149253731
graph_enhanced_rag,Q20,graph:ed84526a485eaaaf,0.0149253731
graph_enhanced_rag,Q20,chunk:GSE111619_family.soft:15:044bb04e836b,0.0147058824
graph_enhanced_rag,Q20,graph:7ee3d4b23271df52,0.0147058824
graph_enhanced_rag,Q20,chunk:GSE111619_HTSeq_counts.txt:103:959629736e1e,0.0144927536
graph_enhanced_rag,Q20,graph:44d786c426fa53bf,0.0144927536
graph_enhanced_rag,Q20,chunk:GSE111619_family.soft:4:00eb8f492584,0.0142857143
graph_enhanced_rag,Q20,graph:c87e5018b10666f7,0.0142857143
